id,fdc_id,amount,measure_unit_id,gram_weight
189239,747861,1,1099,58.6
189240,747861,1,1099,59
189241,747861,1,1099,59.1
189242,747861,1,1099,59.9
189243,747861,1,1099,60
189244,747861,1,1099,61.6
189245,747861,1,1099,14.2
189246,747861,1,1099,14.8
189247,747861,1,1099,15.1
189248,747861,1,1099,15.4
189249,747861,1,1099,16.4
189250,747861,1,1099,16.6
189251,747861,1,1099,17.1
189252,747861,1,1099,17.3
189253,747861,1,1099,17.9
189254,747861,1,1099,20.2
189255,747861,1,1099,30.2
189256,747861,1,1099,30.4
189257,747861,1,1099,32.1
189258,747861,1,1099,33.2
189259,747861,1,1099,33.3
189260,747861,1,1099,33.8
189261,747861,1,1099,34
189262,747861,1,1099,35
189263,747861,1,1099,36.4
189264,747861,1,1099,37
189265,747861,1,1099,46.9
189266,747861,1,1099,48
189267,747861,1,1099,48.1
189268,747861,1,1099,50.4
189269,747861,1,1099,50.6
189270,747861,1,1099,51.3
189271,747861,1,1099,51.4
189272,747861,1,1099,51.5
189273,747861,1,1099,51.8
189274,747861,1,1099,53.6
189275,747862,1,1099,55
189276,747862,1,1099,56.5
189277,747862,1,1099,56.8
189278,747862,1,1099,58.1
189279,747862,1,1099,58.9
189280,747862,1,1099,61.1
189281,747862,1,1099,15.4
189282,747862,1,1099,15.5
189283,747862,1,1099,15.9
189284,747862,1,1099,16.1
189285,747862,1,1099,16.2
189286,747862,1,1099,16.3
189287,747862,1,1099,31
189288,747862,1,1099,31.3
189289,747862,1,1099,33.1
189290,747862,1,1099,34.4
189291,747862,1,1099,35.5
189292,747862,1,1099,37.4
189293,747862,1,1099,47.2
189294,747862,1,1099,47.4
189295,747862,1,1099,49.4
189296,747862,1,1099,49.8
189297,747862,1,1099,51
189298,747862,1,1099,53.3
189299,747867,1,1099,61.4
189300,747867,1,1099,61.6
189301,747867,1,1099,62.7
189302,747867,1,1099,63.4
189303,747867,1,1099,63.8
189304,747867,1,1099,64.3
189305,747867,1,1099,64.6
189306,747867,1,1099,65.6
189307,747867,1,1099,66.3
189308,747867,1,1099,66.7
189309,747867,1,1099,16.7
189310,747867,1,1099,17.2
189311,747867,1,1099,17.8
189312,747867,1,1099,17.9
189313,747867,1,1099,18.3
189314,747867,1,1099,18.5
189315,747867,1,1099,19
189316,747867,1,1099,19.2
189317,747867,1,1099,19.4
189318,747867,1,1099,19.6
189319,747867,1,1099,34.3
189320,747867,1,1099,35
189321,747867,1,1099,35.1
189322,747867,1,1099,35.9
189323,747867,1,1099,36.5
189324,747867,1,1099,36.9
189325,747867,1,1099,37.1
189326,747867,1,1099,37.6
189327,747867,1,1099,38.4
189328,747867,1,1099,40
189329,747867,1,1099,52.8
189330,747867,1,1099,53.1
189331,747867,1,1099,53.3
189332,747867,1,1099,54.3
189333,747867,1,1099,54.4
189334,747867,1,1099,55
189335,747867,1,1099,55.4
189336,747867,1,1099,56.3
189337,747867,1,1099,56.7
189338,747867,1,1099,57.2
189339,747867,1,1099,58
189340,747868,1,1099,61.2
189341,747868,1,1099,62.9
189342,747868,1,1099,63.9
189343,747868,1,1099,64
189344,747868,1,1099,65.1
189345,747868,1,1099,66.3
189346,747868,1,1099,66.8
189347,747868,1,1099,14.4
189348,747868,1,1099,16.3
189349,747868,1,1099,16.7
189350,747868,1,1099,17.6
189351,747868,1,1099,18.4
189352,747868,1,1099,19.1
189353,747868,1,1099,20.3
189354,747868,1,1099,35.7
189355,747868,1,1099,37
189356,747868,1,1099,37.9
189357,747868,1,1099,38.1
189358,747868,1,1099,38.3
189359,747868,1,1099,38.6
189360,747868,1,1099,53
189361,747868,1,1099,53.7
189362,747868,1,1099,54.6
189363,747868,1,1099,55.5
189364,747868,1,1099,56
189365,747868,1,1099,56.5
189366,747868,1,1099,57.2
189367,747869,1,1099,62.3
189368,747869,1,1099,62.7
189369,747869,1,1099,63.6
189370,747869,1,1099,65
189371,747869,1,1099,66.7
189372,747869,1,1099,66.8
189373,747869,1,1099,15.3
189374,747869,1,1099,16
189375,747869,1,1099,17
189376,747869,1,1099,17.9
189377,747869,1,1099,18.5
189378,747869,1,1099,21
189379,747869,1,1099,35
189380,747869,1,1099,35.9
189381,747869,1,1099,37
189382,747869,1,1099,37.9
189383,747869,1,1099,39.4
189384,747869,1,1099,41.6
189385,747869,1,1099,53.2
189386,747869,1,1099,53.5
189387,747869,1,1099,53.8
189388,747869,1,1099,55.4
189389,747869,1,1099,58
189390,747869,1,1099,58.6
189391,747875,1,1099,54.6
189392,747875,1,1099,56.4
189393,747875,1,1099,57.4
189394,747875,1,1099,58.2
189395,747875,1,1099,59.8
189396,747875,1,1099,60.3
189397,747875,1,1099,60.9
189398,747875,1,1099,61.2
189399,747875,1,1099,62.4
189400,747875,1,1099,63
189401,747875,1,1099,17.2
189402,747875,1,1099,17.3
189403,747875,1,1099,17.6
189404,747875,1,1099,13.7
189405,747875,1,1099,15.7
189406,747875,1,1099,16.2
189407,747875,1,1099,16.6
189408,747875,1,1099,16.8
189409,747875,1,1099,17
189410,747875,1,1099,30.1
189411,747875,1,1099,32.8
189412,747875,1,1099,33.6
189413,747875,1,1099,34.4
189414,747875,1,1099,34.5
189415,747875,1,1099,34.8
189416,747875,1,1099,35.5
189417,747875,1,1099,35.7
189418,747875,1,1099,35.8
189419,747875,1,1099,36.4
189420,747875,1,1099,37.9
189421,747875,1,1099,46.9
189422,747875,1,1099,48.1
189423,747875,1,1099,49.3
189424,747875,1,1099,49.4
189425,747875,1,1099,51.7
189426,747875,1,1099,52
189427,747875,1,1099,52.1
189428,747875,1,1099,52.3
189429,747875,1,1099,53.2
189430,747875,1,1099,53.3
189431,747875,1,1099,54.9
189432,747876,1,1099,56
189433,747876,1,1099,56.2
189434,747876,1,1099,58
189435,747876,1,1099,58.1
189436,747876,1,1099,58.3
189437,747876,1,1099,59
189438,747876,1,1099,61.6
189439,747876,1,1099,62.1
189440,747876,1,1099,62.8
189441,747876,1,1099,63.8
189442,747876,1,1099,13.9
189443,747876,1,1099,15.8
189444,747876,1,1099,16
189445,747876,1,1099,16.7
189446,747876,1,1099,17.1
189447,747876,1,1099,17.5
189448,747876,1,1099,17.8
189449,747876,1,1099,18.9
189450,747876,1,1099,33
189451,747876,1,1099,33.1
189452,747876,1,1099,33.2
189453,747876,1,1099,33.5
189454,747876,1,1099,33.7
189455,747876,1,1099,34.7
189456,747876,1,1099,35.4
189457,747876,1,1099,36
189458,747876,1,1099,37.2
189459,747876,1,1099,37.9
189460,747876,1,1099,47.6
189461,747876,1,1099,48.9
189462,747876,1,1099,50.1
189463,747876,1,1099,50.2
189464,747876,1,1099,51
189465,747876,1,1099,52
189466,747876,1,1099,52.2
189467,747876,1,1099,54.3
189468,747876,1,1099,54.6
189469,747876,1,1099,54.7
189470,747877,1,1099,64
189471,747877,1,1099,64.6
189472,747877,1,1099,64.7
189473,747877,1,1099,64.8
189474,747877,1,1099,65.2
189475,747877,1,1099,65.3
189476,747877,1,1099,68.4
189477,747877,1,1099,69
189478,747877,1,1099,17.1
189479,747877,1,1099,17.3
189480,747877,1,1099,17.5
189481,747877,1,1099,17.6
189482,747877,1,1099,18.3
189483,747877,1,1099,18.6
189484,747877,1,1099,19.3
189485,747877,1,1099,21.8
189486,747877,1,1099,36.8
189487,747877,1,1099,37.4
189488,747877,1,1099,37.7
189489,747877,1,1099,38.6
189490,747877,1,1099,38.8
189491,747877,1,1099,39.1
189492,747877,1,1099,39.9
189493,747877,1,1099,41.8
189494,747877,1,1099,42.1
189495,747877,1,1099,55.9
189496,747877,1,1099,56
189497,747877,1,1099,56.1
189498,747877,1,1099,56.2
189499,747877,1,1099,56.4
189500,747877,1,1099,57.4
189501,747877,1,1099,60.4
189502,747877,1,1099,63.6
189503,747883,1,1099,55.4
189504,747883,1,1099,56.7
189505,747883,1,1099,59.1
189506,747883,1,1099,61
189507,747883,1,1099,61.2
189508,747883,1,1099,61.3
189509,747883,1,1099,62.3
189510,747883,1,1099,14
189511,747883,1,1099,14.5
189512,747883,1,1099,16.5
189513,747883,1,1099,16.6
189514,747883,1,1099,17.1
189515,747883,1,1099,17.4
189516,747883,1,1099,17.9
189517,747883,1,1099,32.2
189518,747883,1,1099,33
189519,747883,1,1099,34.1
189520,747883,1,1099,35.5
189521,747883,1,1099,35.6
189522,747883,1,1099,36.7
189523,747883,1,1099,37.6
189524,747883,1,1099,48.1
189525,747883,1,1099,48.7
189526,747883,1,1099,50.9
189527,747883,1,1099,52.1
189528,747883,1,1099,52.6
189529,747883,1,1099,53
189530,747883,1,1099,53.3
189531,747884,1,1099,54.8
189532,747884,1,1099,55.5
189533,747884,1,1099,56.5
189534,747884,1,1099,57.7
189535,747884,1,1099,59.4
189536,747884,1,1099,60.1
189537,747884,1,1099,60.3
189538,747884,1,1099,60.6
189539,747884,1,1099,62.7
189540,747884,1,1099,13.9
189541,747884,1,1099,15.7
189542,747884,1,1099,16.1
189543,747884,1,1099,16.5
189544,747884,1,1099,17.6
189545,747884,1,1099,18
189546,747884,1,1099,18.1
189547,747884,1,1099,18.4
189548,747884,1,1099,19.5
189549,747884,1,1099,31.7
189550,747884,1,1099,32.2
189551,747884,1,1099,32.3
189552,747884,1,1099,32.8
189553,747884,1,1099,33
189554,747884,1,1099,33.1
189555,747884,1,1099,34
189556,747884,1,1099,34.4
189557,747884,1,1099,35.3
189558,747884,1,1099,37
189559,747884,1,1099,46.7
189560,747884,1,1099,48
189561,747884,1,1099,48.2
189562,747884,1,1099,50.1
189563,747884,1,1099,50.9
189564,747884,1,1099,51.2
189565,747884,1,1099,51.4
189566,747884,1,1099,51.7
189567,747884,1,1099,53.3
189568,747884,1,1099,54.6
189569,747893,1,1099,52.5
189570,747893,1,1099,54.9
189571,747893,1,1099,55.1
189572,747893,1,1099,55.5
189573,747893,1,1099,58.2
189574,747893,1,1099,59.6
189575,747893,1,1099,59.7
189576,747893,1,1099,11.9
189577,747893,1,1099,14.2
189578,747893,1,1099,14.3
189579,747893,1,1099,15
189580,747893,1,1099,16.4
189581,747893,1,1099,18
189582,747893,1,1099,19.4
189583,747893,1,1099,28
189584,747893,1,1099,31.9
189585,747893,1,1099,32.8
189586,747893,1,1099,33.8
189587,747893,1,1099,33.9
189588,747893,1,1099,34.1
189589,747893,1,1099,36.4
189590,747893,1,1099,44.7
189591,747893,1,1099,46.2
189592,747893,1,1099,47.4
189593,747893,1,1099,48.3
189594,747893,1,1099,50.2
189595,747893,1,1099,51.4
189596,747893,1,1099,51.9
189597,747894,1,1099,53.7
189598,747894,1,1099,55.6
189599,747894,1,1099,56.9
189600,747894,1,1099,58.5
189601,747894,1,1099,11.9
189602,747894,1,1099,15.6
189603,747894,1,1099,16.1
189604,747894,1,1099,17
189605,747894,1,1099,30.9
189606,747894,1,1099,33
189607,747894,1,1099,33.3
189608,747894,1,1099,35.2
189609,747894,1,1099,46.5
189610,747894,1,1099,47.1
189611,747894,1,1099,49.4
189612,747894,1,1099,50
189613,747895,1,1099,54.5
189614,747895,1,1099,58.2
189615,747895,1,1099,58.3
189616,747895,1,1099,58.7
189617,747895,1,1099,59.1
189618,747895,1,1099,59.9
189619,747895,1,1099,60.3
189620,747895,1,1099,15.4
189621,747895,1,1099,15.8
189622,747895,1,1099,16.1
189623,747895,1,1099,16.6
189624,747895,1,1099,16.8
189625,747895,1,1099,16.9
189626,747895,1,1099,18.5
189627,747895,1,1099,30.5
189628,747895,1,1099,33.2
189629,747895,1,1099,33.6
189630,747895,1,1099,34.6
189631,747895,1,1099,35.4
189632,747895,1,1099,35.6
189633,747895,1,1099,46.6
189634,747895,1,1099,50.5
189635,747895,1,1099,51
189636,747895,1,1099,51.2
189637,747895,1,1099,51.4
189638,747895,1,1099,51.7
189639,747895,1,1099,52.2
189640,747896,1,1099,52.7
189641,747896,1,1099,54.2
189642,747896,1,1099,55.8
189643,747896,1,1099,56.1
189644,747896,1,1099,56.7
189645,747896,1,1099,57.2
189646,747896,1,1099,57.9
189647,747896,1,1099,58.7
189648,747896,1,1099,59.5
189649,747896,1,1099,13.7
189650,747896,1,1099,15.7
189651,747896,1,1099,16.1
189652,747896,1,1099,16.4
189653,747896,1,1099,16.8
189654,747896,1,1099,17.2
189655,747896,1,1099,17.4
189656,747896,1,1099,17.8
189657,747896,1,1099,30.1
189658,747896,1,1099,30.7
189659,747896,1,1099,32.6
189660,747896,1,1099,32.7
189661,747896,1,1099,32.8
189662,747896,1,1099,33.8
189663,747896,1,1099,33.9
189664,747896,1,1099,34
189665,747896,1,1099,45.8
189666,747896,1,1099,47.5
189667,747896,1,1099,47.9
189668,747896,1,1099,49
189669,747896,1,1099,49.5
189670,747896,1,1099,49.9
189671,747896,1,1099,50
189672,747896,1,1099,50.6
189673,747896,1,1099,51.4
189674,747901,1,1099,53.4
189675,747901,1,1099,53.5
189676,747901,1,1099,57.8
189677,747901,1,1099,60.3
189678,747901,1,1099,14.1
189679,747901,1,1099,14.8
189680,747901,1,1099,16.6
189681,747901,1,1099,16.7
189682,747901,1,1099,28.7
189683,747901,1,1099,30.1
189684,747901,1,1099,35
189685,747901,1,1099,35.3
189686,747901,1,1099,44.9
189687,747901,1,1099,45.3
189688,747901,1,1099,49.1
189689,747901,1,1099,52
189690,747902,1,1099,53.6
189691,747902,1,1099,53.8
189692,747902,1,1099,56.1
189693,747902,1,1099,56.2
189694,747902,1,1099,59.6
189695,747902,1,1099,60.9
189696,747902,1,1099,12.8
189697,747902,1,1099,13.3
189698,747902,1,1099,15.3
189699,747902,1,1099,15.4
189700,747902,1,1099,16
189701,747902,1,1099,17
189702,747902,1,1099,31.9
189703,747902,1,1099,32.2
189704,747902,1,1099,32.4
189705,747902,1,1099,32.6
189706,747902,1,1099,33.9
189707,747902,1,1099,36.8
189708,747902,1,1099,45.2
189709,747902,1,1099,45.9
189710,747902,1,1099,48.2
189711,747902,1,1099,48.9
189712,747902,1,1099,49.3
189713,747902,1,1099,52.1
189714,747903,1,1099,56.2
189715,747903,1,1099,56.3
189716,747903,1,1099,56.9
189717,747903,1,1099,58.8
189718,747903,1,1099,58.9
189719,747903,1,1099,14.4
189720,747903,1,1099,15.2
189721,747903,1,1099,16.6
189722,747903,1,1099,16.8
189723,747903,1,1099,17.1
189724,747903,1,1099,31
189725,747903,1,1099,31.7
189726,747903,1,1099,32.7
189727,747903,1,1099,32.9
189728,747903,1,1099,34.9
189729,747903,1,1099,46.1
189730,747903,1,1099,47.8
189731,747903,1,1099,49.3
189732,747903,1,1099,50
189733,747903,1,1099,50.1
189734,747920,1,1099,53.6
189735,747920,1,1099,53.7
189736,747920,1,1099,55.3
189737,747920,1,1099,57.1
189738,747920,1,1099,57.6
189739,747920,1,1099,57.7
189740,747920,1,1099,58.3
189741,747920,1,1099,58.7
189742,747920,1,1099,59.4
189743,747920,1,1099,14.1
189744,747920,1,1099,15.4
189745,747920,1,1099,15.7
189746,747920,1,1099,16.3
189747,747920,1,1099,16.7
189748,747920,1,1099,16.9
189749,747920,1,1099,17.1
189750,747920,1,1099,17.2
189751,747920,1,1099,18.6
189752,747920,1,1099,28.9
189753,747920,1,1099,30.2
189754,747920,1,1099,32.4
189755,747920,1,1099,32.5
189756,747920,1,1099,34.6
189757,747920,1,1099,35
189758,747920,1,1099,45.6
189759,747920,1,1099,45.9
189760,747920,1,1099,47.9
189761,747920,1,1099,48.7
189762,747920,1,1099,49.3
189763,747920,1,1099,49.5
189764,747920,1,1099,49.6
189765,747920,1,1099,51.1
189766,747920,1,1099,51.3
189767,747921,1,1099,53.8
189768,747921,1,1099,54.6
189769,747921,1,1099,54.8
189770,747921,1,1099,55.2
189771,747921,1,1099,55.6
189772,747921,1,1099,55.7
189773,747921,1,1099,56.4
189774,747921,1,1099,56.5
189775,747921,1,1099,58
189776,747921,1,1099,59.1
189777,747921,1,1099,59.4
189778,747921,1,1099,15.1
189779,747921,1,1099,16.2
189780,747921,1,1099,16.3
189781,747921,1,1099,16.4
189782,747921,1,1099,16.8
189783,747921,1,1099,17
189784,747921,1,1099,17.1
189785,747921,1,1099,17.2
189786,747921,1,1099,17.9
189787,747921,1,1099,19.4
189788,747921,1,1099,30.1
189789,747921,1,1099,30.2
189790,747921,1,1099,30.7
189791,747921,1,1099,30.8
189792,747921,1,1099,31
189793,747921,1,1099,31.1
189794,747921,1,1099,31.2
189795,747921,1,1099,31.7
189796,747921,1,1099,32.3
189797,747921,1,1099,32.5
189798,747921,1,1099,33.5
189799,747921,1,1099,46.4
189800,747921,1,1099,46.9
189801,747921,1,1099,47.1
189802,747921,1,1099,47.3
189803,747921,1,1099,47.6
189804,747921,1,1099,48
189805,747921,1,1099,48.1
189806,747921,1,1099,48.3
189807,747921,1,1099,50.2
189808,747921,1,1099,50.5
189809,747921,1,1099,51.1
189810,747922,1,1099,55.4
189811,747922,1,1099,57.3
189812,747922,1,1099,58.8
189813,747922,1,1099,60.2
189814,747922,1,1099,14.7
189815,747922,1,1099,15.7
189816,747922,1,1099,17.6
189817,747922,1,1099,18.2
189818,747922,1,1099,31.1
189819,747922,1,1099,32.9
189820,747922,1,1099,34.1
189821,747922,1,1099,35.2
189822,747922,1,1099,46.8
189823,747922,1,1099,49.9
189824,747922,1,1099,51.1
189825,747922,1,1099,51.7
189826,747928,1,1099,55.3
189827,747928,1,1099,55.5
189828,747928,1,1099,55.9
189829,747928,1,1099,57.2
189830,747928,1,1099,58.4
189831,747928,1,1099,58.5
189832,747928,1,1099,14.9
189833,747928,1,1099,15.1
189834,747928,1,1099,15.6
189835,747928,1,1099,15.9
189836,747928,1,1099,16.1
189837,747928,1,1099,16.3
189838,747928,1,1099,31.8
189839,747928,1,1099,32.1
189840,747928,1,1099,33.3
189841,747928,1,1099,33.6
189842,747928,1,1099,34.5
189843,747928,1,1099,34.8
189844,747928,1,1099,47.4
189845,747928,1,1099,48
189846,747928,1,1099,48.5
189847,747928,1,1099,49.2
189848,747928,1,1099,49.6
189849,747928,1,1099,50.8
189850,747928,1,1099,50.9
189851,747929,1,1099,55.1
189852,747929,1,1099,56.5
189853,747929,1,1099,58.7
189854,747929,1,1099,58.8
189855,747929,1,1099,61
189856,747929,1,1099,61.3
189857,747929,1,1099,13.4
189858,747929,1,1099,15.3
189859,747929,1,1099,15.8
189860,747929,1,1099,16.6
189861,747929,1,1099,16.7
189862,747929,1,1099,17.2
189863,747929,1,1099,32.1
189864,747929,1,1099,34
189865,747929,1,1099,34.6
189866,747929,1,1099,34.7
189867,747929,1,1099,35.1
189868,747929,1,1099,37.6
189869,747929,1,1099,47.4
189870,747929,1,1099,48.8
189871,747929,1,1099,50.9
189872,747929,1,1099,51.2
189873,747929,1,1099,51.9
189874,747929,1,1099,52.9
189875,747930,1,1099,55.2
189876,747930,1,1099,56
189877,747930,1,1099,56.6
189878,747930,1,1099,57.5
189879,747930,1,1099,57.6
189880,747930,1,1099,58.1
189881,747930,1,1099,59.4
189882,747930,1,1099,59.7
189883,747930,1,1099,60.5
189884,747930,1,1099,14.3
189885,747930,1,1099,15.2
189886,747930,1,1099,15.3
189887,747930,1,1099,15.4
189888,747930,1,1099,15.6
189889,747930,1,1099,16.1
189890,747930,1,1099,16.8
189891,747930,1,1099,17
189892,747930,1,1099,17.3
189893,747930,1,1099,32.2
189894,747930,1,1099,32.3
189895,747930,1,1099,32.6
189896,747930,1,1099,33.5
189897,747930,1,1099,33.9
189898,747930,1,1099,35.7
189899,747930,1,1099,36.1
189900,747930,1,1099,36.8
189901,747930,1,1099,47.8
189902,747930,1,1099,48.4
189903,747930,1,1099,49
189904,747930,1,1099,49.5
189905,747930,1,1099,49.6
189906,747930,1,1099,51
189907,747930,1,1099,51.5
189908,747930,1,1099,54.1
189909,747936,1,1099,53.7
189910,747936,1,1099,53.9
189911,747936,1,1099,54.3
189912,747936,1,1099,54.4
189913,747936,1,1099,55
189914,747936,1,1099,55.1
189915,747936,1,1099,56.5
189916,747936,1,1099,57.9
189917,747936,1,1099,58.1
189918,747936,1,1099,59.4
189919,747936,1,1099,59.9
189920,747936,1,1099,14.7
189921,747936,1,1099,15.3
189922,747936,1,1099,16
189923,747936,1,1099,16.9
189924,747936,1,1099,17.2
189925,747936,1,1099,17.3
189926,747936,1,1099,17.4
189927,747936,1,1099,17.5
189928,747936,1,1099,17.8
189929,747936,1,1099,27.4
189930,747936,1,1099,28
189931,747936,1,1099,29
189932,747936,1,1099,31.1
189933,747936,1,1099,31.3
189934,747936,1,1099,31.7
189935,747936,1,1099,32.3
189936,747936,1,1099,33.4
189937,747936,1,1099,33.5
189938,747936,1,1099,34.5
189939,747936,1,1099,35
189940,747936,1,1099,44.8
189941,747936,1,1099,44.9
189942,747936,1,1099,46.3
189943,747936,1,1099,47
189944,747936,1,1099,48.1
189945,747936,1,1099,48.2
189946,747936,1,1099,48.9
189947,747936,1,1099,49.8
189948,747936,1,1099,50.5
189949,747936,1,1099,50.7
189950,747936,1,1099,52.8
189951,747937,1,1099,54.2
189952,747937,1,1099,54.5
189953,747937,1,1099,56.6
189954,747937,1,1099,57.3
189955,747937,1,1099,57.4
189956,747937,1,1099,57.5
189957,747937,1,1099,58.1
189958,747937,1,1099,60.9
189959,747937,1,1099,61
189960,747937,1,1099,15.9
189961,747937,1,1099,16.4
189962,747937,1,1099,16.5
189963,747937,1,1099,17.1
189964,747937,1,1099,17.4
189965,747937,1,1099,17.5
189966,747937,1,1099,17.6
189967,747937,1,1099,17.9
189968,747937,1,1099,18
189969,747937,1,1099,18.2
189970,747937,1,1099,28.6
189971,747937,1,1099,29.6
189972,747937,1,1099,30
189973,747937,1,1099,30.1
189974,747937,1,1099,30.2
189975,747937,1,1099,31.1
189976,747937,1,1099,32.7
189977,747937,1,1099,34
189978,747937,1,1099,34.1
189979,747937,1,1099,34.3
189980,747937,1,1099,47.8
189981,747937,1,1099,48.1
189982,747937,1,1099,49
189983,747937,1,1099,49.1
189984,747937,1,1099,50.2
189985,747937,1,1099,51.5
189986,747937,1,1099,51.7
189987,747937,1,1099,46
189988,747937,1,1099,46.7
189989,747937,1,1099,47.1
189990,747943,1,1099,56.6
189991,747943,1,1099,57.3
189992,747943,1,1099,59.3
189993,747943,1,1099,59.6
189994,747943,1,1099,61.2
189995,747943,1,1099,15.8
189996,747943,1,1099,17.2
189997,747943,1,1099,17.8
189998,747943,1,1099,18.2
189999,747943,1,1099,18.3
190000,747943,1,1099,31.3
190001,747943,1,1099,32
190002,747943,1,1099,32.4
190003,747943,1,1099,32.7
190004,747943,1,1099,35.1
190005,747943,1,1099,48.5
190006,747943,1,1099,50.3
190007,747943,1,1099,50.6
190008,747943,1,1099,52.9
190009,747944,1,1099,62
190010,747944,1,1099,62.1
190011,747944,1,1099,62.5
190012,747944,1,1099,63.5
190013,747944,1,1099,64.8
190014,747944,1,1099,65.8
190015,747944,1,1099,67.1
190016,747944,1,1099,67.5
190017,747944,1,1099,67.8
190018,747944,1,1099,70.5
190019,747944,1,1099,17.1
190020,747944,1,1099,17.9
190021,747944,1,1099,18.3
190022,747944,1,1099,18.5
190023,747944,1,1099,18.7
190024,747944,1,1099,19.2
190025,747944,1,1099,19.3
190026,747944,1,1099,19.4
190027,747944,1,1099,20.7
190028,747944,1,1099,33.1
190029,747944,1,1099,33.2
190030,747944,1,1099,34.1
190031,747944,1,1099,35.5
190032,747944,1,1099,35.7
190033,747944,1,1099,38.2
190034,747944,1,1099,38.4
190035,747944,1,1099,38.7
190036,747944,1,1099,40.5
190037,747944,1,1099,42
190038,747944,1,1099,52.6
190039,747944,1,1099,53.5
190040,747944,1,1099,53.8
190041,747944,1,1099,54
190042,747944,1,1099,54.9
190043,747944,1,1099,56.3
190044,747944,1,1099,56.9
190045,747944,1,1099,58
190046,747944,1,1099,58.8
190047,747944,1,1099,60.3
190048,747945,1,1099,61.9
190049,747945,1,1099,62.8
190050,747945,1,1099,62.9
190051,747945,1,1099,63
190052,747945,1,1099,63.4
190053,747945,1,1099,63.6
190054,747945,1,1099,64
190055,747945,1,1099,64.1
190056,747945,1,1099,65
190057,747945,1,1099,68.5
190058,747945,1,1099,69.2
190059,747945,1,1099,16.8
190060,747945,1,1099,17.2
190061,747945,1,1099,17.4
190062,747945,1,1099,17.6
190063,747945,1,1099,17.9
190064,747945,1,1099,18
190065,747945,1,1099,18.2
190066,747945,1,1099,18.5
190067,747945,1,1099,19.7
190068,747945,1,1099,33.6
190069,747945,1,1099,34.4
190070,747945,1,1099,35.6
190071,747945,1,1099,36
190072,747945,1,1099,36.5
190073,747945,1,1099,36.9
190074,747945,1,1099,37.2
190075,747945,1,1099,38.4
190076,747945,1,1099,40.1
190077,747945,1,1099,41.4
190078,747945,1,1099,52.4
190079,747945,1,1099,53.3
190080,747945,1,1099,53.5
190081,747945,1,1099,54.1
190082,747945,1,1099,54.4
190083,747945,1,1099,54.5
190084,747945,1,1099,55.1
190085,747945,1,1099,55.8
190086,747945,1,1099,58.1
190087,747945,1,1099,58.2
190088,747951,1,1099,54.3
190089,747951,1,1099,54.7
190090,747951,1,1099,54.9
190091,747951,1,1099,55.6
190092,747951,1,1099,56.2
190093,747951,1,1099,56.6
190094,747951,1,1099,58.7
190095,747951,1,1099,59
190096,747951,1,1099,59.6
190097,747951,1,1099,61
190098,747951,1,1099,61.4
190099,747951,1,1099,15.8
190100,747951,1,1099,16
190101,747951,1,1099,16.1
190102,747951,1,1099,16.7
190103,747951,1,1099,16.8
190104,747951,1,1099,17.7
190105,747951,1,1099,17.8
190106,747951,1,1099,18
190107,747951,1,1099,18.5
190108,747951,1,1099,19.1
190109,747951,1,1099,29.8
190110,747951,1,1099,30.2
190111,747951,1,1099,30.3
190112,747951,1,1099,31.1
190113,747951,1,1099,32.3
190114,747951,1,1099,32.4
190115,747951,1,1099,32.9
190116,747951,1,1099,33.4
190117,747951,1,1099,33.6
190118,747951,1,1099,36.5
190119,747951,1,1099,45.6
190120,747951,1,1099,47
190121,747951,1,1099,47.2
190122,747951,1,1099,47.9
190123,747951,1,1099,48.1
190124,747951,1,1099,49.1
190125,747951,1,1099,50.4
190126,747951,1,1099,51.4
190127,747951,1,1099,51.4
190128,747951,1,1099,52.5
190129,747952,1,1099,54.5
190130,747952,1,1099,54.7
190131,747952,1,1099,57.1
190132,747952,1,1099,57.4
190133,747952,1,1099,59
190134,747952,1,1099,59.4
190135,747952,1,1099,59.7
190136,747952,1,1099,60.6
190137,747952,1,1099,60.7
190138,747952,1,1099,61.3
190139,747952,1,1099,15.3
190140,747952,1,1099,16.4
190141,747952,1,1099,16.7
190142,747952,1,1099,16.9
190143,747952,1,1099,17.2
190144,747952,1,1099,17.3
190145,747952,1,1099,18
190146,747952,1,1099,18.7
190147,747952,1,1099,18.9
190148,747952,1,1099,19.7
190149,747952,1,1099,29.6
190150,747952,1,1099,31.3
190151,747952,1,1099,32.5
190152,747952,1,1099,32.6
190153,747952,1,1099,32.7
190154,747952,1,1099,32.8
190155,747952,1,1099,33.3
190156,747952,1,1099,34.6
190157,747952,1,1099,35.2
190158,747952,1,1099,46.5
190159,747952,1,1099,47.7
190160,747952,1,1099,49.2
190161,747952,1,1099,50
190162,747952,1,1099,50.5
190163,747952,1,1099,50.8
190164,747952,1,1099,51.2
190165,747952,1,1099,51.8
190166,747952,1,1099,52.2
190167,747952,1,1099,52.3
190168,747968,1,1099,53.2
190169,747968,1,1099,53.8
190170,747968,1,1099,56
190171,747968,1,1099,57.2
190172,747968,1,1099,59
190173,747968,1,1099,59.7
190174,747968,1,1099,60.7
190175,747968,1,1099,60.9
190176,747968,1,1099,61.3
190177,747968,1,1099,12.8
190178,747968,1,1099,13.1
190179,747968,1,1099,15.2
190180,747968,1,1099,15.5
190181,747968,1,1099,16.3
190182,747968,1,1099,16.4
190183,747968,1,1099,16.8
190184,747968,1,1099,17.7
